-- this is a comment
1,b,c
0.14366530114784837,1530,2014-01-01
0.7005559904500842,1531,2013-02-04
0.6507091878447682,1532,2014-01-01
0.7255101748742163,1533,2015-06-07
0.6021409137174487,1534,2014-01-01
0.4614754510112107,1535,2013-02-04
0.4258837748784572,1536,2014-01-01
0.967524133156985,1537,2015-06-07
0.5094395659398288,1538,2014-01-01
0.49012509919703007,1539,2013-02-04
0.10653437837027013,1540,2014-01-01
0.7321112197823822,1541,2015-06-07
0.8657170943915844,1542,2014-01-01
0.40354412817396224,1543,2013-02-04
0.0937979721929878,1544,2014-01-01
0.28698933287523687,1545,2015-06-07
0.9113695253618062,1546,2014-01-01
0.5733516083564609,1547,2013-02-04
0.3389857802540064,1548,2014-01-01
0.3333262719679624,1549,2015-06-07
0.4211286325007677,1550,2014-01-01
0.9303925132844597,1551,2013-02-04
0.9910326397512108,1552,2014-01-01
0.9683906889986247,1553,2015-06-07
0.5147051124367863,1554,2014-01-01
0.031082337955012918,1555,2013-02-04
0.22262600949034095,1556,2014-01-01
0.12889965367503464,1557,2015-06-07
0.37117949198000133,1558,2014-01-01
0.839024897897616,1559,2013-02-04
0.8726241048425436,1560,2014-01-01
0.31722717941738665,1561,2015-06-07
0.014220083830878139,1562,2014-01-01
0.9150053046178073,1563,2013-02-04
0.06209180015139282,1564,2014-01-01
0.8502799298148602,1565,2015-06-07
0.17609370360150933,1566,2014-01-01
0.4233872208278626,1567,2013-02-04
0.5481669870205224,1568,2014-01-01
0.025841282680630684,1569,2015-06-07
0.8257920767646283,1570,2014-01-01
0.7782080650795251,1571,2013-02-04
0.9284728507045656,1572,2014-01-01
0.4039795733988285,1573,2015-06-07
0.8800801513716578,1574,2014-01-01
0.24741593981161714,1575,2013-02-04
0.7141686347313225,1576,2014-01-01
0.6427592609543353,1577,2015-06-07
0.8106228983961046,1578,2014-01-01
0.750535941682756,1579,2013-02-04
0.3168602571822703,1580,2014-01-01
0.20111343986354768,1581,2015-06-07
0.4627651160117239,1582,2014-01-01
0.15746069326996803,1583,2013-02-04
0.683918131981045,1584,2014-01-01
0.045479704393073916,1585,2015-06-07
0.47101786104030907,1586,2014-01-01
0.2354104968253523,1587,2013-02-04
0.6822874946519732,1588,2014-01-01
0.27872003871016204,1589,2015-06-07
0.28144333348609507,1590,2014-01-01
0.48859078134410083,1591,2013-02-04
0.6286058893892914,1592,2014-01-01
0.09493332263082266,1593,2015-06-07
0.23133099311962724,1594,2014-01-01
0.5024176447186619,1595,2013-02-04
0.712357381824404,1596,2014-01-01
0.8672674158588052,1597,2015-06-07
0.7941791727207601,1598,2014-01-01
0.9086970810312778,1599,2013-02-04
0.5051046782173216,1600,2014-01-01
0.44731202255934477,1601,2015-06-07
0.2598005379550159,1602,2014-01-01
0.3799016841221601,1603,2013-02-04
0.030799440573900938,1604,2014-01-01
0.6834283268544823,1605,2015-06-07
0.20117788040079176,1606,2014-01-01
0.6140777261462063,1607,2013-02-04
0.6237362760584801,1608,2014-01-01
0.33033630275167525,1609,2015-06-07
0.15332284942269325,1610,2014-01-01
0.23320892686024308,1611,2013-02-04
0.4549861238338053,1612,2014-01-01
0.8776921797543764,1613,2015-06-07
0.04861329076811671,1614,2014-01-01
0.6587882197927684,1615,2013-02-04
0.5971229830756783,1616,2014-01-01
0.4111948115751147,1617,2015-06-07
0.6629233213607222,1618,2014-01-01
0.5249123983085155,1619,2013-02-04
0.7827755298931152,1620,2014-01-01
0.001346295466646552,1621,2015-06-07
0.6537923703435808,1622,2014-01-01
0.18783509964123368,1623,2013-02-04
0.7150823774281889,1624,2014-01-01
0.2249466113280505,1625,2015-06-07
0.8659028296824545,1626,2014-01-01
0.949437394971028,1627,2013-02-04
0.7876920155249536,1628,2014-01-01
0.39715798874385655,1629,2015-06-07
0.36378357117064297,1630,2014-01-01
0.29740269551984966,1631,2013-02-04
0.7240292856004089,1632,2014-01-01
0.8194153246004134,1633,2015-06-07
0.5163183177355677,1634,2014-01-01
0.6623105392791331,1635,2013-02-04
0.9297503882553428,1636,2014-01-01
0.5159665944520384,1637,2015-06-07
0.8537190901115537,1638,2014-01-01
0.9932532662060112,1639,2013-02-04
0.21045338665135205,1640,2014-01-01
0.9814568010624498,1641,2015-06-07
0.1821982986293733,1642,2014-01-01
0.7705454777460545,1643,2013-02-04
0.7500471097882837,1644,2014-01-01
0.33383370377123356,1645,2015-06-07
0.454806387424469,1646,2014-01-01
0.5750467844773084,1647,2013-02-04
0.027746370062232018,1648,2014-01-01
0.2939362986944616,1649,2015-06-07
0.1537870008032769,1650,2014-01-01
0.017027506604790688,1651,2013-02-04
0.045184186892583966,1652,2014-01-01
0.43478944106027484,1653,2015-06-07
0.7219385060016066,1654,2014-01-01
0.36346478830091655,1655,2013-02-04
0.1580545303877443,1656,2014-01-01
0.5951872251462191,1657,2015-06-07
0.8625806060153991,1658,2014-01-01
0.6973057799041271,1659,2013-02-04
0.08358637313358486,1660,2014-01-01
0.8660026229918003,1661,2015-06-07
0.18748305831104517,1662,2014-01-01
0.19288836838677526,1663,2013-02-04
0.10963162174448371,1664,2014-01-01
0.5004571650642902,1665,2015-06-07
0.8925284994766116,1666,2014-01-01
0.6574347321875393,1667,2013-02-04
0.46313603641465306,1668,2014-01-01
0.3462673311587423,1669,2015-06-07
0.5784602947533131,1670,2014-01-01
0.13050639862194657,1671,2013-02-04
0.25594480941072106,1672,2014-01-01
0.31414817459881306,1673,2015-06-07
0.16856561950407922,1674,2014-01-01
0.3292761258780956,1675,2013-02-04
0.23985299770720303,1676,2014-01-01
0.42699015280231833,1677,2015-06-07
0.6668047425337136,1678,2014-01-01
0.24805133300833404,1679,2013-02-04
0.3379472594242543,1680,2014-01-01
0.25312439468689263,1681,2015-06-07
0.697081038961187,1682,2014-01-01
0.5469513402786106,1683,2013-02-04
0.01079492480494082,1684,2014-01-01
0.43012845795601606,1685,2015-06-07
0.8050349405966699,1686,2014-01-01
0.039591169683262706,1687,2013-02-04
0.2629127420950681,1688,2014-01-01
0.9232897888869047,1689,2015-06-07
0.3385196700692177,1690,2014-01-01
0.47615103889256716,1691,2013-02-04
0.13514775317162275,1692,2014-01-01
0.7134689961094409,1693,2015-06-07
0.6739800274372101,1694,2014-01-01
0.28468606481328607,1695,2013-02-04
0.7830264044459909,1696,2014-01-01
0.25340741383843124,1697,2015-06-07
0.46708544343709946,1698,2014-01-01
0.5249656897503883,1699,2013-02-04
0.1264898052904755,1700,2014-01-01
0.9672516516875476,1701,2015-06-07
0.6328952112235129,1702,2014-01-01
0.6272297156974673,1703,2013-02-04
0.2290709565859288,1704,2014-01-01
0.9002162627875805,1705,2015-06-07
0.03047756222076714,1706,2014-01-01
0.16859336523339152,1707,2013-02-04
0.5665728058665991,1708,2014-01-01
0.22359355492517352,1709,2015-06-07
0.5179023500531912,1710,2014-01-01
0.23662423738278449,1711,2013-02-04
0.5976888353470713,1712,2014-01-01
0.9662526864558458,1713,2015-06-07
0.5320877088233829,1714,2014-01-01
0.3093490917235613,1715,2013-02-04
0.4936241440009326,1716,2014-01-01
0.2200486334040761,1717,2015-06-07
0.17565638897940516,1718,2014-01-01
0.41282118624076247,1719,2013-02-04
0.18400714779272676,1720,2014-01-01
0.4930622889660299,1721,2015-06-07
0.8745633792132139,1722,2014-01-01
0.7328237767796963,1723,2013-02-04
0.8005597821902484,1724,2014-01-01
0.9001179693732411,1725,2015-06-07
0.5200457882601768,1726,2014-01-01
0.22750256932340562,1727,2013-02-04
0.9935841292608529,1728,2014-01-01
0.27912964415736496,1729,2015-06-07
0.7203681210521609,1730,2014-01-01
0.8501124673057348,1731,2013-02-04
0.9022921402938664,1732,2014-01-01
0.6819605615455657,1733,2015-06-07
0.9962701732292771,1734,2014-01-01
0.02548627438955009,1735,2013-02-04
0.46746390918269753,1736,2014-01-01
0.5626091456506401,1737,2015-06-07
0.44613071577623487,1738,2014-01-01
0.22963205096311867,1739,2013-02-04
0.16975941671989858,1740,2014-01-01
0.7887002092320472,1741,2015-06-07
0.29641773644834757,1742,2014-01-01
0.1584231664892286,1743,2013-02-04
0.8850793275050819,1744,2014-01-01
0.3768379120156169,1745,2015-06-07
0.11315790168009698,1746,2014-01-01
0.3916285331360996,1747,2013-02-04
0.13876996072940528,1748,2014-01-01
0.6079850089736283,1749,2015-06-07
0.751977093052119,1750,2014-01-01
0.8820397190283984,1751,2013-02-04
0.8563801546115428,1752,2014-01-01
0.4822417327668518,1753,2015-06-07
0.38089434360153973,1754,2014-01-01
0.10995238507166505,1755,2013-02-04
0.884859420824796,1756,2014-01-01
0.019954896299168468,1757,2015-06-07
0.8414642263669521,1758,2014-01-01
0.2614358102437109,1759,2013-02-04
0.7356476495042443,1760,2014-01-01
0.9690477303229272,1761,2015-06-07
0.7926702667027712,1762,2014-01-01
0.11899774079211056,1763,2013-02-04
0.15802751714363694,1764,2014-01-01
0.15996820176951587,1765,2015-06-07
0.8026728990953416,1766,2014-01-01
0.35809496650472283,1767,2013-02-04
0.0378995593637228,1768,2014-01-01
0.3223486461210996,1769,2015-06-07
0.4673336606938392,1770,2014-01-01
0.09341518208384514,1771,2013-02-04
0.6143195037730038,1772,2014-01-01
0.35934989294037223,1773,2015-06-07
0.08940481883473694,1774,2014-01-01
0.21009837766177952,1775,2013-02-04
0.47245113574899733,1776,2014-01-01
0.1759012343827635,1777,2015-06-07
0.20758192637003958,1778,2014-01-01
0.06449271109886467,1779,2013-02-04
0.42468607565388083,1780,2014-01-01
0.21062332391738892,1781,2015-06-07
0.7810061951167881,1782,2014-01-01
0.2686941693536937,1783,2013-02-04
0.7320777922868729,1784,2014-01-01
0.4172121447045356,1785,2015-06-07
0.6807711953297257,1786,2014-01-01
0.24729987955652177,1787,2013-02-04
0.30851773894391954,1788,2014-01-01
0.971758208470419,1789,2015-06-07
0.6584777627140284,1790,2014-01-01
0.23888808977790177,1791,2013-02-04
0.6029445093590766,1792,2014-01-01
0.6851050374098122,1793,2015-06-07
0.6545281386934221,1794,2014-01-01
0.3431785390712321,1795,2013-02-04
0.7084386411588639,1796,2014-01-01
0.48681406816467643,1797,2015-06-07
0.9359237023163587,1798,2014-01-01
0.0045906181912869215,1799,2013-02-04
0.5860302341170609,1800,2014-01-01
0.49465833487920463,1801,2015-06-07
0.9365479908883572,1802,2014-01-01
0.8154008924029768,1803,2013-02-04
0.8893318434711546,1804,2014-01-01
0.19568092958070338,1805,2015-06-07
0.5163826697971672,1806,2014-01-01
6.133217830210924e-4,1807,2013-02-04
0.8988424295093864,1808,2014-01-01
0.4406242093537003,1809,2015-06-07
0.2599336246494204,1810,2014-01-01
0.3587605715729296,1811,2013-02-04
0.5011542323045433,1812,2014-01-01
0.5557414700742811,1813,2015-06-07
0.5658116897102445,1814,2014-01-01
0.6238451027311385,1815,2013-02-04
0.9454698564950377,1816,2014-01-01
0.5807170826010406,1817,2015-06-07
0.07676494354382157,1818,2014-01-01
0.014710319461300969,1819,2013-02-04
0.6239929974544793,1820,2014-01-01
0.08432596269994974,1821,2015-06-07
0.079004414845258,1822,2014-01-01
0.23992247134447098,1823,2013-02-04
0.3321805130690336,1824,2014-01-01
0.9594615786336362,1825,2015-06-07
0.29206043970771134,1826,2014-01-01
0.7774562160484493,1827,2013-02-04
0.7447843488771468,1828,2014-01-01
0.4971823776140809,1829,2015-06-07
0.9971631511580199,1830,2014-01-01
0.8958858668338507,1831,2013-02-04
0.6874520797282457,1832,2014-01-01
0.6063684928230941,1833,2015-06-07
0.7882518845144659,1834,2014-01-01
0.9264052519574761,1835,2013-02-04
0.6722298532258719,1836,2014-01-01
0.4284961607772857,1837,2015-06-07
0.05382726644165814,1838,2014-01-01
0.7196263149380684,1839,2013-02-04
0.9411737031769007,1840,2014-01-01
0.886530689895153,1841,2015-06-07
0.572587673086673,1842,2014-01-01
0.8340261881239712,1843,2013-02-04
0.4623754722997546,1844,2014-01-01
0.5645002198871225,1845,2015-06-07
0.3423939095810056,1846,2014-01-01
0.3725281583610922,1847,2013-02-04
0.3730918332003057,1848,2014-01-01
0.43127090111374855,1849,2015-06-07
0.12818389129824936,1850,2014-01-01
0.27429961785674095,1851,2013-02-04
0.5874676087405533,1852,2014-01-01
0.10807734355330467,1853,2015-06-07
0.23750813049264252,1854,2014-01-01
0.1520025017671287,1855,2013-02-04
0.8227415217552334,1856,2014-01-01
0.4185034616384655,1857,2015-06-07
0.7776849812362343,1858,2014-01-01
0.06266942759975791,1859,2013-02-04
0.1483800350688398,1860,2014-01-01
0.7334635811857879,1861,2015-06-07
0.14001619699411094,1862,2014-01-01
0.9378037622664124,1863,2013-02-04
0.19898277916945517,1864,2014-01-01
0.15699928253889084,1865,2015-06-07
0.6911602111067623,1866,2014-01-01
0.7616095705889165,1867,2013-02-04
0.1250864251051098,1868,2014-01-01
0.7543652676977217,1869,2015-06-07
0.8325777396094054,1870,2014-01-01
0.3609374347142875,1871,2013-02-04
0.5022930197883397,1872,2014-01-01
0.6049997799564153,1873,2015-06-07
0.733934425516054,1874,2014-01-01
0.8060906389728189,1875,2013-02-04
0.9225088728126138,1876,2014-01-01
0.8280130913481116,1877,2015-06-07
0.9682557028718293,1878,2014-01-01
0.7172924287151545,1879,2013-02-04
0.8037808767985553,1880,2014-01-01
0.8239288567565382,1881,2015-06-07
0.7448185277171433,1882,2014-01-01
0.5122843692079186,1883,2013-02-04
0.39206456462852657,1884,2014-01-01
0.3511145270895213,1885,2015-06-07
0.7224963244516402,1886,2014-01-01
0.6666394732892513,1887,2013-02-04
0.9614483874756843,1888,2014-01-01
0.7785473617259413,1889,2015-06-07
0.5880894355941564,1890,2014-01-01
0.5397356569301337,1891,2013-02-04
0.672702468233183,1892,2014-01-01
0.14671408291906118,1893,2015-06-07
0.675277152331546,1894,2014-01-01
0.35414908779785037,1895,2013-02-04
0.621027790941298,1896,2014-01-01
0.8050504543352872,1897,2015-06-07
0.7174208171200007,1898,2014-01-01
0.8578349878080189,1899,2013-02-04
0.8137739712838084,1900,2014-01-01
0.06208184524439275,1901,2015-06-07
0.6362415549810976,1902,2014-01-01
0.318501902744174,1903,2013-02-04
0.4709412327501923,1904,2014-01-01
0.48294889624230564,1905,2015-06-07
0.010220963973551989,1906,2014-01-01
0.7053998936899006,1907,2013-02-04
0.6598267336376011,1908,2014-01-01
0.12239675340242684,1909,2015-06-07
0.5056076424662024,1910,2014-01-01
0.9781535679940134,1911,2013-02-04
0.18193863099440932,1912,2014-01-01
0.6837064132560045,1913,2015-06-07
0.6868049462791532,1914,2014-01-01
0.8907584683038294,1915,2013-02-04
0.124568184139207,1916,2014-01-01
0.3634407576173544,1917,2015-06-07
0.45911429449915886,1918,2014-01-01
0.3732741398271173,1919,2013-02-04
0.27533132722601295,1920,2014-01-01
0.7128956629894674,1921,2015-06-07
0.8617157409898937,1922,2014-01-01
0.9148106095381081,1923,2013-02-04
0.8087028034497052,1924,2014-01-01
0.7852044648025185,1925,2015-06-07
0.9903917270712554,1926,2014-01-01
0.3152215681038797,1927,2013-02-04
0.9832602981477976,1928,2014-01-01
0.5953172147274017,1929,2015-06-07
0.9054348152130842,1930,2014-01-01
0.7003021338023245,1931,2013-02-04
0.9843026797752827,1932,2014-01-01
0.45539833628572524,1933,2015-06-07
0.93325165938586,1934,2014-01-01
0.8718528379686177,1935,2013-02-04
0.1376206181012094,1936,2014-01-01
0.9232475971803069,1937,2015-06-07
0.9125567921437323,1938,2014-01-01
0.4152031159028411,1939,2013-02-04
0.3523632735013962,1940,2014-01-01
0.913001494249329,1941,2015-06-07
0.6295266994275153,1942,2014-01-01
0.17046979791484773,1943,2013-02-04
0.25201876857317984,1944,2014-01-01
0.24258567369543016,1945,2015-06-07
0.2149600067641586,1946,2014-01-01
0.9548679403960705,1947,2013-02-04
0.3721234502736479,1948,2014-01-01
0.3229876516852528,1949,2015-06-07
0.8404244375415146,1950,2014-01-01
0.2839796405751258,1951,2013-02-04
0.2627651751972735,1952,2014-01-01
0.8555623898282647,1953,2015-06-07
0.0512906254734844,1954,2014-01-01
0.9571464457549155,1955,2013-02-04
0.9077766344416887,1956,2014-01-01
0.8290551784448326,1957,2015-06-07
0.36251834128051996,1958,2014-01-01
0.007858983939513564,1959,2013-02-04
0.39091020729392767,1960,2014-01-01
0.8318625350948423,1961,2015-06-07
0.08922948152758181,1962,2014-01-01
0.6888947237748653,1963,2013-02-04
0.5955311350990087,1964,2014-01-01
0.6986950433347374,1965,2015-06-07
0.0033296062611043453,1966,2014-01-01
0.7067879985552281,1967,2013-02-04
0.5594641459174454,1968,2014-01-01
0.056369691621512175,1969,2015-06-07
0.8166207780595869,1970,2014-01-01
0.486507885158062,1971,2013-02-04
0.5747587976511568,1972,2014-01-01
0.8147382619790733,1973,2015-06-07
0.48422352503985167,1974,2014-01-01
0.11849842895753682,1975,2013-02-04
0.8394118554424495,1976,2014-01-01
0.04408401600085199,1977,2015-06-07
0.860584877897054,1978,2014-01-01
0.40310109057463706,1979,2013-02-04
0.7482448415830731,1980,2014-01-01
0.4621349642984569,1981,2015-06-07
0.3955195837188512,1982,2014-01-01
0.31116579403169453,1983,2013-02-04
0.12534890649840236,1984,2014-01-01
0.3263034913688898,1985,2015-06-07
0.7962617157027125,1986,2014-01-01
0.40865225601010025,1987,2013-02-04
0.2713847793638706,1988,2014-01-01
0.6350735176820308,1989,2015-06-07
0.9588274671696126,1990,2014-01-01
0.1167144007049501,1991,2013-02-04
0.016712223645299673,1992,2014-01-01
0.3701919896993786,1993,2015-06-07
0.8639986757189035,1994,2014-01-01
??,1995,2013-02-04
0.1402963560540229,1996,2014-01-01
0.431138401851058,1997,2015-06-07
0.5182945954147726,1998,2014-01-01
0.6015030727721751,1999,2013-02-04
0.3368637056555599,2000,2014-01-01
